,path,audio,transcription,english_transcription,intent_class,lang_id,predicted_transcription,inference_time
517,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~LATEST_TRANSACTIONS/response_26.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~LATEST_TRANSACTIONS/response_26.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00048828,  0.00024414]), 'sampling_rate': 8000}",hello I was wondering if you could please show me my latest transaction,hello I was wondering if you could please show me my latest transaction,12,2," Hello, I was wondering if you could please show me my latest transactions.",0.8488020896911621
518,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~LATEST_TRANSACTIONS/response_9.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~LATEST_TRANSACTIONS/response_9.wav', 'array': array([ 0.        , -0.00024414,  0.        , ..., -0.00024414,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",ID like you to show me my recent transactions please,ID like you to show me my recent transactions please,12,2," I'd like you to show me my recent transactions, please.",0.931105375289917
519,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_4.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_4.wav', 'array': array([ 0.        , -0.00024414, -0.00024414, ..., -0.00024414,
       -0.00073242, -0.00073242]), 'sampling_rate': 8000}",I have a question about Direct debits,I have a question about Direct debits,8,2, I have a question about direct evidence.,0.7950630187988281
520,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_17.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_17.wav', 'array': array([-0.00024414,  0.00024414,  0.00024414, ..., -0.00024414,
        0.        ,  0.        ]), 'sampling_rate': 8000}",how can I stop a direct debit,how can I stop a direct debit,8,2, How can I stop the direct debit?,0.8838298320770264
521,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_16.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_16.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.00024414,
       0.        ]), 'sampling_rate': 8000}",I want to cancel a direct debit,I want to cancel a direct debit,8,2, I want to cancel a direct debit.,0.7552251815795898
522,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_5.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_5.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",hi I'm calling to enquire about my current direct debit as well as my options in revoking those Direct debits,hi I'm calling to enquire about my current direct debit as well as my options in revoking those Direct debits,8,2," Hi, I'm calling to inquire about my current direct debits as well as my options in revoking those direct debits.",1.103280782699585
523,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_7.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_7.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ..., -0.00024414,
        0.        ,  0.        ]), 'sampling_rate': 8000}",I want to know about my direct debit,I want to know about my direct debit,8,2, I want to know about my direct debit.,0.7565903663635254
524,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_14.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_14.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00024414,
        0.        ,  0.        ]), 'sampling_rate': 8000}",hello is this the bank I have a question about direct debits at short and simple what what are they don't exactly know what they are so I can't really understand how to use them,hello is this the bank I have a question about direct debits at short and simple what what are they don't exactly know what they are so I can't really understand how to use them,8,2," Hello, is this the bank? I have a question about direct debits. That's short and simple. What are they? I don't exactly know what they are, so I can't really understand how to use them.",1.4646782875061035
525,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_28.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_28.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.02819824,
       -0.02185059, -0.01208496]), 'sampling_rate': 8000}",good evening I am wishing to ask a question about direct debits can you please inform me how about doing it what are the rules and what needs to be done to proceed with this request thank you very much,good evening I am wishing to ask a question about direct debits can you please inform me how about doing it what are the rules and what needs to be done to proceed with this request thank you very much,8,2," Good evening. I am wishing to ask a question about direct debits. Can you please inform me how I go about doing it, what are the rules and what needs to be done to proceed with this request? Thank you very much.",1.4764766693115234
526,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_29.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_29.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00073242,
        0.00170898,  0.00073242]), 'sampling_rate': 8000}",I'm just wondering if you can tell me about how long it takes for direct debits to show up in my account and where I can buy my most recent direct debits that I've made,I'm just wondering if you can tell me about how long it takes for direct debits to show up in my account and where I can buy my most recent direct debits that I've made,8,2, I'm just wondering if you can tell me about how long it takes for direct debits to show up in my account and where I can find my most recent direct debits that I've made.,1.359133005142212
527,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_15.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_15.wav', 'array': array([0.        , 0.        , 0.00024414, ..., 0.00048828, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",Isaiah if you could guide me through Direct debits,Isaiah if you could guide me through Direct debits,8,2," Hi, I was wondering if you could guide me through direct devits?",0.8695802688598633
528,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_6.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_6.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00024414,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",can you tell me about direct debit,can you tell me about direct debit,8,2, Can you tell me about direct debits?,0.7350480556488037
529,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_2.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_2.wav', 'array': array([0.00024414, 0.00024414, 0.        , ..., 0.        , 0.00048828,
       0.00073242]), 'sampling_rate': 8000}",what is direct debits and how does it work can you please explain to me,what is direct debits and how does it work can you please explain to me,8,2, What is Direct with Debit and how does it work? Can you please explain to me?,0.9338541030883789
530,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_39.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_39.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.        ]), 'sampling_rate': 8000}",I are you able to show me my direct debit transactions and accounts please I want to return it thank you,I are you able to show me my direct debit transactions and accounts please I want to return it thank you,8,2," Hi, are you able to show me my direct debit transactions and accounts please? I want to return it. Thank you.",1.2503941059112549
531,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_11.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_11.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00048828,
        0.00073242, -0.00048828]), 'sampling_rate': 8000}",hi just calling so I could get a return or a list of my direct debits to my account please,hi just calling so I could get a return or a list of my direct debits to my account please,8,2," Hi, just calling so I could get a return or a list of my direct debits from my account please.",1.337442398071289
532,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_10.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_10.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",ah yes good afternoon to catch is like a lift of my Direct debits please but I currently have active,ah yes good afternoon to catch is like a lift of my Direct debits please but I currently have active,8,2," Yes, good afternoon. I'd just like a lift of my direct debits please that I currently have active.",1.0639827251434326
533,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_38.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_38.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",could you please show me how my direct debits work and how many I've got,could you please show me how my direct debits work and how many I've got,8,2, Could you please show me how my direct debit works and how many I've got?,0.9012100696563721
534,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_3.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00024414,
        0.00073242, -0.00024414]), 'sampling_rate': 8000}",hello IT company has asked me to set up a direct debit for my billing can you please show me how I would set up a direct debit for my transaction account,hello IT company has asked me to set up a direct debit for my billing can you please show me how I would set up a direct debit for my transaction account,8,2," Hello, a company has asked me to set up a direct debit for my billing. Can you please show me how I would set up a direct debit for my transaction account?",1.240335464477539
535,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_1.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_1.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",show me my direct debit,show me my direct debit,8,2, Show me my direct debit.,0.6928319931030273
536,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_12.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_12.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.0045166 ,
       -0.00366211, -0.0012207 ]), 'sampling_rate': 8000}",how about take someone today about my direct debit please,how about take someone today about my direct debit please,8,2," I'd like to speak to someone today about my direct debates, please.",0.8465971946716309
537,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_13.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_13.wav', 'array': array([-0.00024414,  0.        , -0.00024414, ...,  0.00024414,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",please return me to the direct debits,please return me to the direct debits,8,2, Please return me to the direct debits.,0.7385663986206055
538,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_48.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_48.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ...,  0.        ,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",ID like to see which direct debits are made in the past week,ID like to see which direct debits are made in the past week,8,2," Hi there, I'd like to see which direct events I've made in the past week.",0.922210693359375
539,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_49.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_49.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00073242,
        0.00048828, -0.00048828]), 'sampling_rate': 8000}",hello I'm calling up if they have some questions about direct debits that have been made out of my account I want to if possible cancel the direct debit,hello I'm calling up if they have some questions about direct debits that have been made out of my account I want to if possible cancel the direct debit,8,2," Hello, I'm calling up because I have some questions about direct debits that have been made out of my account. I want to if possible cancel the direct debit.",1.23525071144104
540,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/CAebd69d1c7775d81805d35290aaf15b69_3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/CAebd69d1c7775d81805d35290aaf15b69_3.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.0012207 ,  0.00073242]), 'sampling_rate': 8000}",hi I'm trying to find out more about direct debits basically I am trying to find out if you could tell me about how direct debits work on my account and show me where I can see my direct debits on my account,hi I'm trying to find out more about direct debits basically I am trying to find out if you could tell me about how direct debits work on my account and show me where I can see my direct debits on my account,8,2," Hi, I'm trying to find out more about direct debits. Basically, I am trying to find out if you could tell me about how direct debits work on my account and show me where I can see my direct debits on my account.",1.5768258571624756
541,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_41.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_41.wav', 'array': array([-0.00024414, -0.00024414,  0.00024414, ..., -0.0012207 ,
       -0.00097656, -0.00097656]), 'sampling_rate': 8000}",hi I have a direct debit set up to pay my electricity bill and today it's failed can you please check and tell me that my direct debits are ok and still in place,hi I have a direct debit set up to pay my electricity bill and today it's failed can you please check and tell me that my direct debits are ok and still in place,8,2," Hi, I have direct debit set up to pay my electricity bill and today it's failed. Can you please check and tell me that my direct debits are okay and still in place?",1.4556241035461426
542,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_40.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_40.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.        ,  0.00097656]), 'sampling_rate': 8000}",how do I free information about my recent Direct debits,how do I free information about my recent Direct debits,8,2, How do I see information about my recent direct debits?,0.9355654716491699
543,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/CA82c20584eaf03a4828b4bf5507a56935_3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/CA82c20584eaf03a4828b4bf5507a56935_3.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",can you please tell me about Direct debits,can you please tell me about Direct debits,8,2, Could you please tell me about direct debits?,0.7893726825714111
544,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_47.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_47.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",show me my Direct debits,show me my Direct debits,8,2, Show me my direct debits.,0.6959967613220215
545,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_46.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_46.wav', 'array': array([ 0.        , -0.00024414,  0.        , ..., -0.00268555,
       -0.00195312, -0.00073242]), 'sampling_rate': 8000}",hi I'm just calling about direct debits I'm not sure which Direct debits on my account that you just show me how I can view my direct debit and also possibly can I return a direct debit,hi I'm just calling about direct debits I'm not sure which Direct debits on my account that you just show me how I can view my direct debit and also possibly can I return a direct debit,8,2," Hi, I'm just calling about direct debits. I'm not sure which direct debits are on my account. I'd like you to show me how I can view my direct debits and also possibly can I return a direct debit?",1.5563163757324219
546,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_44.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_44.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",how can I view my direct debit history,how can I view my direct debit history,8,2, How can I view my direct debit history?,0.7378902435302734
547,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_45.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_45.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
        0.        , -0.00024414]), 'sampling_rate': 8000}",I just have some questions about direct debits can you please help me with that,I just have some questions about direct debits can you please help me with that,8,2," Hi, I just have some questions about direct debits. Can you please help me with that?",0.9471909999847412
548,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_22.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_22.wav', 'array': array([ 0.        ,  0.        ,  0.00024414, ...,  0.        ,
        0.        , -0.00024414]), 'sampling_rate': 8000}",direct debit,direct debit,8,2, Direct debit.,0.6195814609527588
549,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_36.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_36.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ...,  0.00097656,
       -0.00048828, -0.00073242]), 'sampling_rate': 8000}",hi I had a question about direct debits can you please tell me how I can see all my Direct debits,hi I had a question about direct debits can you please tell me how I can see all my Direct debits,8,2," Hi, I have a question about direct debits. Can you please tell me how I can see all my direct debits?",1.070894718170166
550,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_37.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_37.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ..., -0.00195312,
       -0.00170898, -0.00170898]), 'sampling_rate': 8000}",I need some information about direct debit,I need some information about direct debit,8,2, I need some information about direct standards.,0.7166342735290527
551,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_23.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_23.wav', 'array': array([ 0.        ,  0.        ,  0.00024414, ..., -0.00195312,
       -0.00170898, -0.00244141]), 'sampling_rate': 8000}",show me my Direct debits please,show me my Direct debits please,8,2, Show me my direct debits please.,0.7252776622772217
552,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_35.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_35.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00146484,
        0.00097656,  0.0012207 ]), 'sampling_rate': 8000}",I would like to know more about Direct debits,I would like to know more about Direct debits,8,2, I would like to know more about direct stabets.,0.7841005325317383
553,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_21.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_21.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00048828,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hello I want to return a direct debit,hello I want to return a direct debit,8,2," Hello, I want to return a direct visit.",0.7735071182250977
554,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_20.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_20.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ..., -0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",hi about to cancel one of my Direct debits please I don't need to be paying anymore,hi about to cancel one of my Direct debits please I don't need to be paying anymore,8,2," Hi, I'd like to cancel one of my direct debits please. I don't need to be paying them anymore.",1.0378074645996094
555,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_34.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_34.wav', 'array': array([-0.00024414,  0.        ,  0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",I want to find out some more information about setting up a direct debit,I want to find out some more information about setting up a direct debit,8,2, I want to find out some more information about setting up a direct debit.,0.9522700309753418
556,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_18.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~DIRECT_DEBIT/response_18.wav', 'array': array([-0.00024414, -0.00024414,  0.        , ..., -0.00073242,
       -0.00048828, -0.00097656]), 'sampling_rate': 8000}",I would like to see the direct debits on my account,I would like to see the direct debits on my account,8,2, I would like to see the direct debits on my account.,1.0046517848968506
