path,audio,transcription,english_transcription,intent_class,lang_id,intent_class_interpret,file_format,sampling_rate_ori,duration,wav2vec_predicted,wav2vec_inference_time
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba6f105f96973d6794463.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba6f105f96973d6794463.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00097656, 0.0012207 ,
       0.0012207 ]), 'sampling_rate': 8000}",I have a $100 check and I was wondering how I can deposit that into my account,I have a $100 check and I was wondering how I can deposit that into my account,7,4,cash_deposit,wav,8000,10.496009070294784,I HAVE A A HUNDRED DOLLARS CHECK UM AND I WAS WONDERING HOW I CAN DEPOSIT THAT INTO MY ACCOUNT,I HAVE A A HUNDRED DOLLARS CHECK UM AND I WAS WONDERING HOW I CAN DEPOSIT THAT INTO MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602b992305f96973d67943a9.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602b992305f96973d67943a9.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00146484,
       -0.00073242, -0.00073242]), 'sampling_rate': 8000}",hi wanted to deposit a check that I received from work today or can I deposit it,hi wanted to deposit a check that I received from work today or can I deposit it,7,4,cash_deposit,wav,8000,7.9360090702947845,I WANTED TO DEPOSIT A CHECK THAT I RECEIVE FROM WORK TODAY WERE CAN I DEPOSIT IT,I WANTED TO DEPOSIT A CHECK THAT I RECEIVE FROM WORK TODAY WERE CAN I DEPOSIT IT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba67c963e11ccd901ccd2.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba67c963e11ccd901ccd2.wav', 'array': array([-0.00024414,  0.00024414,  0.        , ...,  0.00500488,
        0.00268555,  0.00341797]), 'sampling_rate': 8000}",I'd like to put some money into my checking account please,I'd like to put some money into my checking account please,7,4,cash_deposit,wav,8000,5.546666666666667,I EDLI TO PUT SOME MONEY INTO MY CHECKEN YOU COUNT PLEASE,I EDLI TO PUT SOME MONEY INTO MY CHECKEN YOU COUNT PLEASE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bae83bb1e6d0fbce92269.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bae83bb1e6d0fbce92269.wav', 'array': array([-0.00024414,  0.00024414, -0.00024414, ...,  0.        ,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",can you help me figuring out how to deposit money into my account,can you help me figuring out how to deposit money into my account,7,4,cash_deposit,wav,8000,6.3146485260770975,CAN YOU HELP ME FIGURING OUT HOT A DE POT E MONEY INTO MY TAWNEL,CAN YOU HELP ME FIGURING OUT HOT A DE POT E MONEY INTO MY TAWNEL
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602b9c0a963e11ccd901cbf5.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602b9c0a963e11ccd901cbf5.wav', 'array': array([-0.00024414,  0.00024414,  0.        , ..., -0.00024414,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",how I can deposit some money into my account,how I can deposit some money into my account,7,4,cash_deposit,wav,8000,5.717414965986395,HELLO WONDERING HOW I COULD DEPOSIT SOM MONEY INTO MY ACCOUNT,HELLO WONDERING HOW I COULD DEPOSIT SOM MONEY INTO MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602baf09963e11ccd901ce21.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602baf09963e11ccd901ce21.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.00024414,
        0.00024414,  0.00048828]), 'sampling_rate': 8000}",oh yes good afternoon I need some help I'm trash deposit some money into my account and how can I do that where can I make a deposit or how can I change the money to my account,oh yes good afternoon I need some help I'm trash deposit some money into my account and how can I do that where can I make a deposit or how can I change the money to my account,7,4,cash_deposit,wav,8000,12.62938775510204,OH YES GOOD AFTERNOON UM IN EASE AND HELP I'M TRYING TO DEPOSIT FOR MONEY INTO MY ACCOUNT AND HOW CAN I DO THAT WHERE CAN I MAKE A DEPOSIT OR HOW CAN I CHANGE TOUR MONEY TO MY ACCOUNT,OH YES GOOD AFTERNOON UM IN EASE AND HELP I'M TRYING TO DEPOSIT FOR MONEY INTO MY ACCOUNT AND HOW CAN I DO THAT WHERE CAN I MAKE A DEPOSIT OR HOW CAN I CHANGE TOUR MONEY TO MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba8dd963e11ccd901cd25.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba8dd963e11ccd901cd25.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.0012207 ,
       -0.00097656,  0.00097656]), 'sampling_rate': 8000}",hello I'm going to say I was wondering how can I deposit money in your bank,hello I'm going to say I was wondering how can I deposit money in your bank,7,4,cash_deposit,wav,8000,22.94140589569161,HALLO I AM GOING ECAUSE I WAS WONDERING HOW CAN I DEPOSIT MONEY AN YOUR BANK O C O Q SO HOW CAN I DO IT OH O  ALL RIGHT HERE SO WERGAN I DEPOSITS THIS MONEY OH O CY I UNDERSTAND THANK YOU BY,HALLO I AM GOING ECAUSE I WAS WONDERING HOW CAN I DEPOSIT MONEY AN YOUR BANK O C O Q SO HOW CAN I DO IT OH O  ALL RIGHT HERE SO WERGAN I DEPOSITS THIS MONEY OH O CY I UNDERSTAND THANK YOU BY
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602baa45963e11ccd901cd60.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602baa45963e11ccd901cd60.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",how to deposit money,how to deposit money,7,4,cash_deposit,wav,8000,11.776009070294785,WELL UNDES WHATENY HOW TO WE POSIT MUDDY IT MY CANL NO POSI I JUMPED DALONG WY I CREED IT OVER THE FORE,WELL UNDES WHATENY HOW TO WE POSIT MUDDY IT MY CANL NO POSI I JUMPED DALONG WY I CREED IT OVER THE FORE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba7b105f96973d6794475.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba7b105f96973d6794475.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.0012207 ,
       -0.00073242, -0.00195312]), 'sampling_rate': 8000}",I would like to deposit money what's the best way to accomplish that,I would like to deposit money what's the best way to accomplish that,7,4,cash_deposit,wav,8000,7.850657596371882,I WOULD LIKE TO DEPOSIN MONEY UM WHAT'S THE BEST WAY TO ACCOMPLISH THAT,I WOULD LIKE TO DEPOSIN MONEY UM WHAT'S THE BEST WAY TO ACCOMPLISH THAT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bab8e05f96973d67944bc.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bab8e05f96973d67944bc.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.00024414]), 'sampling_rate': 8000}",how can I deposit money into my account,how can I deposit money into my account,7,4,cash_deposit,wav,8000,4.18140589569161,HOW CAN I GET OSINT MONEY INTO MY ACCOUNT,HOW CAN I GET OSINT MONEY INTO MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bb016bb1e6d0fbce922cc.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bb016bb1e6d0fbce922cc.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00048828,
       0.00024414]), 'sampling_rate': 8000}",help me make a deposit into my account please,help me make a deposit into my account please,7,4,cash_deposit,wav,8000,9.045396825396825,I PLEASE DANU HEP ME MAKE E DEPOSIT INTO MY ACCOUNT PLEASE I AINT TE MOLY MOGENTE THANK YOU VERY MUCH I'VE A NICEY,I PLEASE DANU HEP ME MAKE E DEPOSIT INTO MY ACCOUNT PLEASE I AINT TE MOLY MOGENTE THANK YOU VERY MUCH I'VE A NICEY
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602baed005f96973d6794507.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602baed005f96973d6794507.wav', 'array': array([ 0.00024414, -0.00024414,  0.        , ..., -0.00048828,
        0.        , -0.00048828]), 'sampling_rate': 8000}",I want to deposit some money but I want to use cash how would I go about doing it,I want to deposit some money but I want to use cash how would I go about doing it,7,4,cash_deposit,wav,8000,8.704036281179139,I WANT TO DEPOSIT SOME MONEY BUT I WANTED TO USE CASH HOW WOULD I GO ABOUT DOING THAT PROCESS THANK YOU,I WANT TO DEPOSIT SOME MONEY BUT I WANTED TO USE CASH HOW WOULD I GO ABOUT DOING THAT PROCESS THANK YOU
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba8aebb1e6d0fbce92105.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba8aebb1e6d0fbce92105.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00048828, -0.00048828]), 'sampling_rate': 8000}",I'm going to speak volumes about how I actually go about putting money into my account is transferred to somehow Wells Fargo money order,I'm going to speak volumes about how I actually go about putting money into my account is transferred to somehow Wells Fargo money order,7,4,cash_deposit,wav,8000,27.477414965986394,I IM I WAS GOING TO SEEK SOME GUIDES ABOUT HOW I ACTUALLY GO ABOUT DEPOSITING MONEY INTO MY ACCOUNT I'VE GOT ON OM FREE MONEYSWORD LIKE TO ACTUALLY TRANSFER IT OR DEPOSIT IT INTO MY OLD ACCOUNT O DI NOT YRUE SURE HOW TO DO THAT ON IS THERE A FIGHT IN WHICH I SHOULD GO TO ON SOMEHOW WHY SHOULD I GO I ON THE APT TO DEPOSE THAT MONEY I WOULD JUST LIKE SOME HELP THINK YOU,I IM I WAS GOING TO SEEK SOME GUIDES ABOUT HOW I ACTUALLY GO ABOUT DEPOSITING MONEY INTO MY ACCOUNT I'VE GOT ON OM FREE MONEYSWORD LIKE TO ACTUALLY TRANSFER IT OR DEPOSIT IT INTO MY OLD ACCOUNT O DI NOT YRUE SURE HOW TO DO THAT ON IS THERE A FIGHT IN WHICH I SHOULD GO TO ON SOMEHOW WHY SHOULD I GO I ON THE APT TO DEPOSE THAT MONEY I WOULD JUST LIKE SOME HELP THINK YOU
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602b9ab55f67b421554f6392.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602b9ab55f67b421554f6392.wav', 'array': array([0.        , 0.        , 0.00024414, ..., 0.        , 0.00024414,
       0.        ]), 'sampling_rate': 8000}",can you tell me how I can deposit money into my bank account,can you tell me how I can deposit money into my bank account,7,4,cash_deposit,wav,8000,6.058639455782313,CAN YOU TELL ME HOW I CAN DEPOSIT MONEY INTO MY BANK ACCOUNT,CAN YOU TELL ME HOW I CAN DEPOSIT MONEY INTO MY BANK ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bae86bb1e6d0fbce9226b.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bae86bb1e6d0fbce9226b.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00500488, 0.00500488,
       0.00341797]), 'sampling_rate': 8000}",would you like to deposit money into my account,would you like to deposit money into my account,7,4,cash_deposit,wav,8000,3.1574149659863946,WU'D LIKE TO DEPOSIT MONEY INTO MY ACCOUNT,WU'D LIKE TO DEPOSIT MONEY INTO MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602baea3bb1e6d0fbce92279.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602baea3bb1e6d0fbce92279.wav', 'array': array([-0.00024414,  0.00024414,  0.        , ..., -0.00024414,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",I was hoping you could help me I'm wondering what options do I have for depositing money into my account,I was hoping you could help me I'm wondering what options do I have for depositing money into my account,7,4,cash_deposit,wav,8000,10.837414965986394,I AM I WAS HOPING YOU COULD HELP ME AN WONDERING WHAT OPTIONS I HAVE FOR DEPOSITING MONEY INTO MY ACCOUNT THANK,I AM I WAS HOPING YOU COULD HELP ME AN WONDERING WHAT OPTIONS I HAVE FOR DEPOSITING MONEY INTO MY ACCOUNT THANK
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bae6f05f96973d67944f7.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bae6f05f96973d67944f7.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ..., -0.00024414,
        0.00048828,  0.00048828]), 'sampling_rate': 8000}",how do I deposit money into my account,how do I deposit money into my account,7,4,cash_deposit,wav,8000,3.413378684807256,HOW DO I DEPOSIT MONEY INTO MY ACCOW,HOW DO I DEPOSIT MONEY INTO MY ACCOW
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba9d705f96973d679449f.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba9d705f96973d679449f.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",I need to deposit money where can I deposit money at,I need to deposit money where can I deposit money at,7,4,cash_deposit,wav,8000,8.106666666666667,I NEED CUREE DOPOPIT MONEY WHERE CAN I DEPOPIT MONEY AT,I NEED CUREE DOPOPIT MONEY WHERE CAN I DEPOPIT MONEY AT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602b9bffbb1e6d0fbce91f75.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602b9bffbb1e6d0fbce91f75.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ..., -0.00048828,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hi hello I just need to deposit money into my account please,hi hello I just need to deposit money into my account please,7,4,cash_deposit,wav,8000,5.46140589569161,BY HELLO I COULD THINK HE TE POCKET MONEY INTO MY ACCOUNT FET,BY HELLO I COULD THINK HE TE POCKET MONEY INTO MY ACCOUNT FET
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602baf14bb1e6d0fbce922a1.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602baf14bb1e6d0fbce922a1.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.00024414, 0.00097656,
       0.0012207 ]), 'sampling_rate': 8000}",deposit money into my account today how do I transfer my account,deposit money into my account today how do I transfer my account,7,4,cash_deposit,wav,8000,9.557414965986395,I MIGHT AS DEPOSIT MONEY INTO MY ACCOUNT TO DAY HOW DO I TRANSFER MY MONY TO THE ACCOUNT AN IF I WANTED TO POSIT THE PURSEWORK NIGHT E THAT,I MIGHT AS DEPOSIT MONEY INTO MY ACCOUNT TO DAY HOW DO I TRANSFER MY MONY TO THE ACCOUNT AN IF I WANTED TO POSIT THE PURSEWORK NIGHT E THAT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bacea963e11ccd901cdc3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bacea963e11ccd901cdc3.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00048828, -0.00024414]), 'sampling_rate': 8000}",where can I want to where can I go if I want to deposit cash into my account,where can I want to where can I go if I want to deposit cash into my account,7,4,cash_deposit,wav,8000,5.9733786848072565,WHERE CAN I WANT TO WHERE CAN I GO FOR ON A DEPOSIT CASH INTO MY ACCOUNT,WHERE CAN I WANT TO WHERE CAN I GO FOR ON A DEPOSIT CASH INTO MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602b9d7cbb1e6d0fbce91fac.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602b9d7cbb1e6d0fbce91fac.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00402832, 0.00341797,
       0.00549316]), 'sampling_rate': 8000}",how do I deposit money into my account,how do I deposit money into my account,7,4,cash_deposit,wav,8000,4.829750566893424,HOW DO I DEPOSIT MONEY INTO MY ACCOUNT,HOW DO I DEPOSIT MONEY INTO MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba8f1bb1e6d0fbce92111.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba8f1bb1e6d0fbce92111.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",good morning I'm on vacation to find a branch location as wondering if you could tell me where I can deposit money into my,good morning I'm on vacation to find a branch location as wondering if you could tell me where I can deposit money into my,7,4,cash_deposit,wav,8000,16.213378684807257,GOOD MORNING I'M ON VACATION AND CAN'T SEEM TO FIND A TAC BANK BRANCH VOCATION AS WONDERING IF YOU CAN TELL ME WHERE I CAN DEPOSIT MONEY INTO MY ACCOUNT,GOOD MORNING I'M ON VACATION AND CAN'T SEEM TO FIND A TAC BANK BRANCH VOCATION AS WONDERING IF YOU CAN TELL ME WHERE I CAN DEPOSIT MONEY INTO MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bac19bb1e6d0fbce921bb.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bac19bb1e6d0fbce921bb.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.02819824,
       -0.01086426,  0.00170898]), 'sampling_rate': 8000}",where can I deposit money,where can I deposit money,7,4,cash_deposit,wav,8000,3.925396825396825,WHERE CAN I DEPOSIT MONEY,WHERE CAN I DEPOSIT MONEY
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba703bb1e6d0fbce920b9.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba703bb1e6d0fbce920b9.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
        0.        , -0.00024414]), 'sampling_rate': 8000}",I'm using the bank can you help me transfer money into my account thank you,I'm using the bank can you help me transfer money into my account thank you,7,4,cash_deposit,wav,8000,8.02140589569161,I I AM NEW TO THE BANK CAN YOU HELP ME TRANSFER MONEY INTO MY ACCOUNT THANK YOU,I I AM NEW TO THE BANK CAN YOU HELP ME TRANSFER MONEY INTO MY ACCOUNT THANK YOU
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bae10bb1e6d0fbce92233.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602bae10bb1e6d0fbce92233.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",how do I transfer money to the account or where do I deposit money,how do I transfer money to the account or where do I deposit money,7,4,cash_deposit,wav,8000,5.632018140589569,HOW DO I TRANSFER MONEY TO THE ACCOUNT OR WHERE DO AJA POCKET MONEY,HOW DO I TRANSFER MONEY TO THE ACCOUNT OR WHERE DO AJA POCKET MONEY
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba2c05f67b421554f63da.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba2c05f67b421554f63da.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.01208496, 0.00048828,
       0.00244141]), 'sampling_rate': 8000}",hello I need to deposit money into my account,hello I need to deposit money into my account,7,4,cash_deposit,wav,8000,7.9360090702947845,HULLO ANE TO DEPASIT MONEY INTO MY COUNT,HULLO ANE TO DEPASIT MONEY INTO MY COUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba557bb1e6d0fbce92064.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CASH_DEPOSIT/602ba557bb1e6d0fbce92064.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",how can I deposit cash to my account,how can I deposit cash to my account,7,4,cash_deposit,wav,8000,4.272517006802721,HOW CAN I DEPOSIT TARSH TO MY ACCOUNT,HOW CAN I DEPOSIT TARSH TO MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CARD_ISSUES/602ba502963e11ccd901cca4.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~CARD_ISSUES/602ba502963e11ccd901cca4.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",I'm trying to say something is my car doesn't seem to work whenever I called do it it doesn't actually work,I'm trying to say something is my car doesn't seem to work whenever I called do it it doesn't actually work,6,4,card_issues,wav,8000,13.653378684807256,OW I AM TRYING TO HAVE SOMETHING IN MY CARD IT DOESN'T SEEM TO WORK WHENEVER I CALL AND DO IT IT DOESN'T ACTUALLY WORK AN YOU EXPLAIN TO ME WHY IST WORKING OF THIS BANK THANKS,OW I AM TRYING TO HAVE SOMETHING IN MY CARD IT DOESN'T SEEM TO WORK WHENEVER I CALL AND DO IT IT DOESN'T ACTUALLY WORK AN YOU EXPLAIN TO ME WHY IST WORKING OF THIS BANK THANKS
